,x,y
91,-1.9635963596359636,4.32675339173666
92,-1.9631963196319633,4.316962516855276
93,-1.9627962796279628,4.326403177170858
94,-1.9623962396239625,4.315375372164862
95,-1.961996199619962,4.286449541668656
96,-1.9615961596159617,4.295253761338607
97,-1.9611961196119612,4.295644426039862
98,-1.9607960796079609,4.2943672343438575
99,-1.9603960396039604,4.258420490876338
100,-1.95999599959996,4.30445793209685
101,-1.9595959595959596,4.238092028111842
102,-1.9591959195919593,4.276875648281626
103,-1.9587958795879588,4.272370745333715
104,-1.9583958395839585,4.200822144288361
105,-1.957995799579958,4.259289381742367
106,-1.9575957595759577,4.257483526973823
107,-1.9571957195719571,4.2171111993699935
108,-1.9567956795679569,4.201263663395318
109,-1.9563956395639563,4.211497627812575
110,-1.955995599559956,4.175056915753031
111,-1.9555955595559555,4.213923145697601
112,-1.9551955195519553,4.246360087630719
113,-1.9547954795479547,4.24368647935043
114,-1.9543954395439544,4.245867338906916
115,-1.953995399539954,4.251811815920418
116,-1.9535953595359536,4.174286566059253
117,-1.9531953195319531,4.161179516177104
118,-1.9527952795279528,4.182313461991398
119,-1.9523952395239523,4.165779392787875
120,-1.951995199519952,4.191042420445258
121,-1.9515951595159515,4.211634181711857
122,-1.9511951195119512,4.137972384076845
123,-1.9507950795079507,4.197324199937539
124,-1.9503950395039504,4.147326233748813
125,-1.94999499949995,4.131650290802188
126,-1.9495949594959496,4.204455492626081
127,-1.9491949194919491,4.149441805253795
128,-1.9487948794879488,4.189838746387281
129,-1.9483948394839483,4.177501555366265
130,-1.947994799479948,4.145489591321915
131,-1.9475947594759475,4.161977360283485
132,-1.9471947194719472,4.183734011078578
133,-1.9467946794679467,4.164168494804264
134,-1.9463946394639464,4.149757000740976
135,-1.945994599459946,4.0949592427260875
136,-1.9455945594559456,4.132339349328162
137,-1.945194519451945,4.092708667607275
138,-1.9447944794479448,4.143749540028874
139,-1.9443944394439443,4.128974675812251
140,-1.943994399439944,4.1143175423263045
141,-1.9435943594359435,4.131433261730194
142,-1.9431943194319432,4.0720025142622065
143,-1.9427942794279427,4.106501002120919
144,-1.9423942394239424,4.1482580784604846
145,-1.941994199419942,4.0797575018645205
146,-1.9415941594159416,4.060909257320567
147,-1.941194119411941,4.048573778582685
148,-1.9407940794079408,4.1324576830149375
149,-1.9403940394039403,4.0472766049440745
150,-1.93999399939994,4.124266514085753
151,-1.9395939593959395,4.068400455921955
152,-1.9391939193919392,4.092419895224992
153,-1.938793879387939,4.0971217997989156
154,-1.9383938393839384,4.101369544694001
155,-1.937993799379938,4.085706032106692
156,-1.9375937593759376,4.03052175763153
157,-1.9371937193719373,4.095352611566081
158,-1.9367936793679368,4.007512917446662
159,-1.9363936393639365,4.0859547227088076
160,-1.935993599359936,4.040694719534744
161,-1.9355935593559357,4.094733267939932
162,-1.9351935193519352,4.022176486289072
163,-1.9347934793479349,4.051482078758781
164,-1.9343934393439344,4.00230441258643
165,-1.933993399339934,4.021270235580101
166,-1.9335933593359336,4.043502074674615
167,-1.9331933193319333,4.011222763082782
168,-1.9327932793279328,4.059542849901573
169,-1.9323932393239325,4.065883559772117
170,-1.931993199319932,4.043133560921885
171,-1.9315931593159317,4.031658685802259
172,-1.9311931193119312,3.9636929457464443
173,-1.9307930793079309,3.9879697827853073
174,-1.9303930393039304,4.0363408419901505
175,-1.92999299929993,3.957343949660427
176,-1.9295929592959296,4.035376700880704
177,-1.9291929192919293,4.03974675369448
178,-1.9287928792879288,3.9898640258843385
179,-1.9283928392839285,3.943900872560594
180,-1.927992799279928,3.967788779662344
181,-1.9275927592759277,3.977528143955112
182,-1.9271927192719271,3.951124874308991
183,-1.9267926792679269,3.945960726769577
184,-1.9263926392639263,3.938890339194809
185,-1.925992599259926,3.9840075092690377
186,-1.9255925592559255,3.9256942419853607
187,-1.9251925192519252,4.004171298313121
188,-1.9247924792479247,3.9786049289066927
189,-1.9243924392439244,3.928124348300814
190,-1.923992399239924,3.923697022909055
191,-1.9235923592359236,3.9894784453320424
192,-1.9231923192319231,3.934839531305261
193,-1.9227922792279228,3.895495610987631
194,-1.9223922392239223,3.8826400514055983
195,-1.921992199219922,3.898531488617664
196,-1.9215921592159215,3.8991980357567955
197,-1.9211921192119212,3.923099576444374
198,-1.9207920792079207,3.964089010731446
199,-1.9203920392039204,3.9503139657924597
200,-1.91999199919992,3.8691373523168346
201,-1.9195919591959196,3.899155373081785
202,-1.9191919191919191,3.9399640319999953
203,-1.9187918791879188,3.9393327168676637
204,-1.9183918391839183,3.898810866193668
205,-1.917991799179918,3.862275281729887
206,-1.9175917591759175,3.8793361139279687
207,-1.9171917191719172,3.8948936293273655
208,-1.9167916791679167,3.8861176729007116
209,-1.9163916391639164,3.880092579949177
210,-1.915991599159916,3.8292941146812756
211,-1.9155915591559156,3.8773513116757954
212,-1.915191519151915,3.894490023675797
213,-1.9147914791479148,3.876029918271393
214,-1.9143914391439143,3.8271551811711335
215,-1.913991399139914,3.833935052070049
216,-1.9135913591359135,3.811476212049022
217,-1.9131913191319132,3.8085224090771965
218,-1.9127912791279127,3.8449098998257027
219,-1.9123912391239124,3.8232813767959097
220,-1.9119911991199119,3.8810117910085586
221,-1.9115911591159116,3.792966120739321
222,-1.911191119111911,3.835363956657642
223,-1.9107910791079108,3.794538096608284
224,-1.9103910391039105,3.7874507377098587
225,-1.90999099909991,3.815803238524658
226,-1.9095909590959095,3.869022467471441
227,-1.9091909190919092,3.780953826161846
228,-1.908790879087909,3.8322517634798463
229,-1.9083908390839084,3.7619538638000645
230,-1.9079907990799079,3.8148854860681642
231,-1.9075907590759076,3.8070221349682276
232,-1.9071907190719073,3.770926597456313
233,-1.9067906790679068,3.772668021314629
234,-1.9063906390639065,3.814220107006647
235,-1.905990599059906,3.8132911016104614
236,-1.9055905590559057,3.7957961455163303
237,-1.9051905190519052,3.7622933057599166
238,-1.9047904790479049,3.817897741830748
239,-1.9043904390439044,3.737145626228486
240,-1.903990399039904,3.776266712122921
241,-1.9035903590359036,3.751001095320161
242,-1.9031903190319033,3.8071125058665163
243,-1.9027902790279028,3.7918995381682854
244,-1.9023902390239025,3.756158473375813
245,-1.901990199019902,3.7506142668388627
246,-1.9015901590159017,3.755057451538338
247,-1.9011901190119012,3.762961787810877
248,-1.9007900790079009,3.783993943393548
249,-1.9003900390039004,3.7625399650395854
250,-1.8999899989999,3.7339897029841147
251,-1.8995899589958996,3.7175300191584504
252,-1.8991899189918993,3.6934381058630543
253,-1.8987898789878987,3.7107315040832693
254,-1.8983898389838985,3.7611059195806704
255,-1.897989798979898,3.74806470875382
256,-1.8975897589758977,3.7031319264615665
257,-1.8971897189718971,3.6647287676874494
258,-1.8967896789678969,3.6989573839614596
259,-1.8963896389638963,3.7029690147843723
260,-1.895989598959896,3.687759081532367
261,-1.8955895589558955,3.6545044456858466
262,-1.8951895189518952,3.7089617397144425
263,-1.8947894789478947,3.6762188262656394
264,-1.8943894389438944,3.675701093284472
265,-1.893989398939894,3.720019351867712
266,-1.8935893589358936,3.6674779320622535
267,-1.8931893189318931,3.715665381489329
268,-1.8927892789278928,3.6603164912467276
269,-1.8923892389238923,3.676421605293187
270,-1.891989198919892,3.6512322481927764
271,-1.8915891589158915,3.612517720850673
272,-1.8911891189118912,3.6308640086720896
273,-1.8907890789078907,3.6666921479731847
274,-1.8903890389038904,3.6424399876190496
275,-1.88998899889989,3.660198210360408
276,-1.8895889588958896,3.6736609984459307
277,-1.8891889188918891,3.619548508904624
278,-1.8887888788878888,3.664856503656156
279,-1.8883888388838883,3.655637531625171
280,-1.887988798879888,3.644073245660535
281,-1.8875887588758875,3.628607607125815
282,-1.8871887188718872,3.6293719433359235
283,-1.8867886788678867,3.667522367203978
284,-1.8863886388638864,3.6344658050399916
285,-1.885988598859886,3.626973135911833
286,-1.8855885588558856,3.6302030239221086
287,-1.885188518851885,3.5751424500359934
288,-1.8847884788478848,3.5723321385681026
289,-1.8843884388438843,3.572564301689714
290,-1.883988398839884,3.594215741282764
291,-1.8835883588358835,3.637560884032191
292,-1.8831883188318832,3.5456895691112433
293,-1.8827882788278827,3.5407690893258126
294,-1.8823882388238824,3.536585653466114
295,-1.8819881988198819,3.620358101926542
296,-1.8815881588158816,3.578137923185636
297,-1.881188118811881,3.529026173990525
298,-1.8807880788078808,3.5858696349339407
299,-1.8803880388038805,3.6127166074497725
300,-1.87998799879988,3.5158507072396876
301,-1.8795879587958795,3.5384292894391374
302,-1.8791879187918792,3.5163622096759726
303,-1.878787878787879,3.564252713517108
304,-1.8783878387838784,3.5075892679704888
305,-1.8779877987798779,3.532318465282057
306,-1.8775877587758776,3.5456861542477554
307,-1.8771877187718773,3.5188183696079074
308,-1.8767876787678768,3.497594977995365
309,-1.8763876387638765,3.498229503120092
310,-1.875987598759876,3.4786274975921603
311,-1.8755875587558757,3.564621747270264
312,-1.8751875187518752,3.5410520234298173
313,-1.8747874787478749,3.5023745563491473
314,-1.8743874387438744,3.5232320847061747
315,-1.873987398739874,3.515762705232293
316,-1.8735873587358736,3.509353837434373
317,-1.8731873187318733,3.5335242137699225
318,-1.8727872787278728,3.4857282392637408
319,-1.8723872387238725,3.474837090266242
320,-1.871987198719872,3.5186433274883973
321,-1.8715871587158717,3.5186981650415463
322,-1.8711871187118712,3.4890357278365847
323,-1.8707870787078709,3.51597523671839
324,-1.8703870387038704,3.4703085910863622
325,-1.86998699869987,3.4534450249763604
326,-1.8695869586958695,3.4806576329049177
327,-1.8691869186918693,3.476948545721718
328,-1.8687868786878687,3.4439132473069933
329,-1.8683868386838685,3.4940142047124296
330,-1.867986798679868,3.424365058340735
331,-1.8675867586758677,3.412304990169763
332,-1.8671867186718671,3.399742598188157
333,-1.8667866786678669,3.427549294661088
334,-1.8663866386638663,3.4007694975506446
335,-1.865986598659866,3.413749021984296
336,-1.8655865586558655,3.4769952683524745
337,-1.8651865186518652,3.3979040829857095
338,-1.8647864786478647,3.399294423826379
339,-1.8643864386438644,3.4536521456029936
340,-1.863986398639864,3.4147894546213675
341,-1.8635863586358636,3.3946684287163165
342,-1.8631863186318631,3.399150632894792
343,-1.8627862786278628,3.3732364391941974
344,-1.8623862386238623,3.448615924716937
345,-1.861986198619862,3.449106184211795
346,-1.8615861586158615,3.3896686750458795
347,-1.8611861186118612,3.422976096607957
348,-1.8607860786078607,3.391684307247336
349,-1.8603860386038604,3.355383433302
350,-1.85998599859986,3.3546958696518985
351,-1.8595859585958596,3.43007763878982
352,-1.859185918591859,3.3521098001172196
353,-1.8587858785878588,3.3695069393504236
354,-1.8583858385838583,3.3351132315898875
355,-1.857985798579858,3.386547056856707
356,-1.8575857585758575,3.3159886024643344
357,-1.8571857185718572,3.3264024777164156
358,-1.8567856785678567,3.333799405750096
359,-1.8563856385638564,3.3915942877621776
360,-1.855985598559856,3.3760267199074696
361,-1.8555855585558556,3.3454867185531554
362,-1.855185518551855,3.3673139128980814
363,-1.8547854785478548,3.3009122693101722
364,-1.8543854385438543,3.3016122771665937
365,-1.853985398539854,3.2974061421496303
366,-1.8535853585358535,3.3763232333299538
367,-1.8531853185318532,3.367115720280604
368,-1.8527852785278527,3.2816172286248517
369,-1.8523852385238524,3.360653879535712
370,-1.851985198519852,3.2849278572228284
371,-1.8515851585158516,3.3115314981757122
372,-1.851185118511851,3.3121634091852554
373,-1.8507850785078508,3.3452094240723205
374,-1.8503850385038505,3.254510938911462
375,-1.84998499849985,3.2904713531922383
376,-1.8495849584958495,3.263479752511659
377,-1.8491849184918492,3.2817609284971825
378,-1.848784878487849,3.311689964134623
379,-1.8483848384838484,3.278244446628239
380,-1.8479847984798479,3.3145546593515274
381,-1.8475847584758476,3.26934352804572
382,-1.8471847184718473,3.3172632510113838
383,-1.8467846784678468,3.257634528225841
384,-1.8463846384638463,3.284656365841438
385,-1.845984598459846,3.2605783799607706
386,-1.8455845584558457,3.2868063331940096
387,-1.8451845184518452,3.2228413013937462
388,-1.8447844784478447,3.2277021126859315
389,-1.8443844384438444,3.246903563227391
390,-1.843984398439844,3.2135684347907896
391,-1.8435843584358436,3.248138005335456
392,-1.8431843184318433,3.2520831254309255
393,-1.8427842784278428,3.191880524919764
394,-1.8423842384238425,3.2727492431335805
395,-1.841984198419842,3.227364811712945
396,-1.8415841584158417,3.2179465883183607
397,-1.8411841184118412,3.2585220329452693
398,-1.8407840784078409,3.257724409531675
399,-1.8403840384038403,3.2588878771625622
400,-1.83998399839984,3.1958572120003126
401,-1.8395839583958395,3.219493123111877
402,-1.8391839183918393,3.1923387162497368
403,-1.8387838783878387,3.1960278632325925
404,-1.8383838383838385,3.2343422694756923
405,-1.837983798379838,3.147276094535619
406,-1.8375837583758377,3.167918335913339
407,-1.8371837183718371,3.1999750867128505
408,-1.8367836783678368,3.170399638356665
409,-1.8363836383638363,3.1622843569263535
410,-1.835983598359836,3.1355436135274983
411,-1.8355835583558355,3.2014592522362557
412,-1.8351835183518352,3.14854680953754
413,-1.8347834783478347,3.1614213879609214
414,-1.8343834383438344,3.173531953862805
415,-1.833983398339834,3.140939218264159
416,-1.8335833583358336,3.115144883327774
417,-1.8331833183318331,3.1987197938537864
418,-1.8327832783278328,3.1657353279474583
419,-1.8323832383238323,3.119069899554107
420,-1.831983198319832,3.142841813009497
421,-1.8315831583158315,3.140005308959506
422,-1.8311831183118312,3.091168045909668
423,-1.8307830783078307,3.1079044604450377
424,-1.8303830383038304,3.118966170209959
425,-1.82998299829983,3.171222344884937
426,-1.8295829582958296,3.1354946909031405
427,-1.829182918291829,3.1402063479022644
428,-1.8287828782878288,3.087719538382782
429,-1.8283828382838283,3.118408875431136
430,-1.827982798279828,3.0725843226249374
431,-1.8275827582758275,3.1564940360371256
432,-1.8271827182718272,3.0803698438588873
433,-1.8267826782678267,3.1481100119697585
434,-1.8263826382638264,3.1321165496578223
435,-1.825982598259826,3.0978373542836084
436,-1.8255825582558256,3.0777442678308202
437,-1.825182518251825,3.10051665899607
438,-1.8247824782478248,3.036414731191603
439,-1.8243824382438243,3.041081730687088
440,-1.823982398239824,3.11565893382788
441,-1.8235823582358235,3.036803217295936
442,-1.8231823182318232,3.0938998309742316
443,-1.8227822782278227,3.0379230965352146
444,-1.8223822382238224,3.0374857045411257
445,-1.8219821982198219,3.0655350238816896
446,-1.8215821582158216,3.072639270416512
447,-1.821182118211821,3.007543481205923
448,-1.8207820782078208,3.04773443051303
449,-1.8203820382038205,3.046620561832189
450,-1.81998199819982,3.037581610899637
451,-1.8195819581958195,3.0658068573419293
452,-1.8191819181918192,3.0387397716889644
453,-1.818781878187819,3.028701128377875
454,-1.8183818381838184,3.0219467467910985
455,-1.8179817981798179,2.985999177260032
456,-1.8175817581758176,3.0601214515994326
457,-1.8171817181718173,3.0644416845071896
458,-1.8167816781678168,2.99159896262362
459,-1.8163816381638163,2.967596638998516
460,-1.815981598159816,2.9690715980482305
461,-1.8155815581558157,2.997459112914895
462,-1.8151815181518152,2.958830351234049
463,-1.8147814781478147,3.03189428627372
464,-1.8143814381438144,2.9902578451628723
465,-1.813981398139814,3.0202894578429547
466,-1.8135813581358136,2.947847810769093
467,-1.8131813181318133,2.96115799477839
468,-1.8127812781278128,2.9947327317135937
469,-1.8123812381238125,2.934552414830794
470,-1.811981198119812,2.979099650268861
471,-1.8115811581158117,3.0092697593818
472,-1.8111811181118112,2.938757589612872
473,-1.8107810781078109,2.9994386356136102
474,-1.8103810381038103,3.000021419217749
475,-1.80998099809981,2.9812694086399696
476,-1.8095809580958095,2.9091511594703974
477,-1.8091809180918093,2.9455967406315358
478,-1.8087808780878087,2.990115465336879
479,-1.8083808380838085,2.979421103531249
480,-1.807980798079808,2.9804375971269295
481,-1.8075807580758076,2.9375430642605544
482,-1.8071807180718071,2.9419900268779102
483,-1.8067806780678068,2.9684246621747086
484,-1.8063806380638063,2.90040050674802
485,-1.805980598059806,2.9109775240781386
486,-1.8055805580558055,2.949780168838471
487,-1.8051805180518052,2.951265465606589
488,-1.8047804780478047,2.9132038545353036
489,-1.8043804380438044,2.950281229357475
490,-1.803980398039804,2.934617479779798
491,-1.8035803580358036,2.932983487741989
492,-1.8031803180318031,2.8882253642798204
493,-1.8027802780278028,2.8962978805814137
494,-1.8023802380238023,2.857307951498623
495,-1.801980198019802,2.9258191353215373
496,-1.8015801580158015,2.843738548121447
497,-1.8011801180118012,2.9006585626968775
498,-1.8007800780078007,2.852808147565834
499,-1.8003800380038004,2.8989175152842077
500,-1.7999799979998,2.9082279847176005
501,-1.7995799579957996,2.84637560941671
502,-1.799179917991799,2.8490095110666243
503,-1.7987798779877988,2.8292191379137916
504,-1.7983798379837983,2.8734857554231192
505,-1.797979797979798,2.873480894380557
506,-1.7975797579757975,2.8770533988279148
507,-1.7971797179717972,2.8748474060030413
508,-1.7967796779677967,2.847890276261079
509,-1.7963796379637964,2.895000779411171
510,-1.795979597959796,2.8795116683500526
511,-1.7955795579557956,2.8785409286560366
512,-1.795179517951795,2.819692525349259
513,-1.7947794779477948,2.810351336777255
514,-1.7943794379437943,2.800822444646906
515,-1.793979397939794,2.853143298294986
516,-1.7935793579357935,2.850787658017395
517,-1.7931793179317932,2.786811055124072
518,-1.7927792779277927,2.81864809055089
519,-1.7923792379237924,2.846363291075154
520,-1.7919791979197919,2.7809850615709903
521,-1.7915791579157916,2.759948108788177
522,-1.791179117911791,2.7920438338985414
523,-1.7907790779077908,2.7821351452364507
524,-1.7903790379037905,2.836682050399055
525,-1.78997899789979,2.845690796862681
526,-1.7895789578957895,2.8318507047061265
527,-1.7891789178917892,2.7772095710773814
528,-1.7887788778877889,2.829628499168622
529,-1.7883788378837884,2.736872138319377
530,-1.7879787978797879,2.775760564718472
531,-1.7875787578757876,2.7912436978679738
532,-1.7871787178717873,2.7843385592806142
533,-1.7867786778677868,2.755062964165474
534,-1.7863786378637863,2.7899608140195262
535,-1.785978597859786,2.7402781691343554
536,-1.7855785578557857,2.7542826568438983
537,-1.7851785178517852,2.7763015404230775
538,-1.7847784778477847,2.784625438410629
539,-1.7843784378437844,2.7250464805556063
540,-1.783978397839784,2.7845801392400573
541,-1.7835783578357836,2.7563805217889916
542,-1.7831783178317833,2.747080709346781
543,-1.7827782778277828,2.722556488191299
544,-1.7823782378237825,2.759421665536704
545,-1.781978197819782,2.7116003236711794
546,-1.7815781578157817,2.767950205269733
547,-1.7811781178117811,2.7240498767367156
548,-1.7807780778077809,2.724608618657694
549,-1.7803780378037803,2.7464836937471917
550,-1.77997799779978,2.687100536326604
551,-1.7795779577957795,2.7254690627736493
552,-1.7791779177917793,2.6713021057630146
553,-1.7787778777877787,2.740097110588823
554,-1.7783778377837784,2.6833961747844124
555,-1.777977797779778,2.666559878308429
556,-1.7775777577757776,2.71060256498069
557,-1.7771777177717771,2.7035095131188753
558,-1.7767776777677768,2.680868560866007
559,-1.7763776377637763,2.7255315892530154
560,-1.775977597759776,2.68290031209657
561,-1.7755775577557755,2.640286260099315
562,-1.7751775177517752,2.6516305619005265
563,-1.7747774777477747,2.6828054355494544
564,-1.7743774377437744,2.692625989247034
565,-1.773977397739774,2.698294871414182
566,-1.7735773577357736,2.6550617578035607
567,-1.7731773177317731,2.6524622095109005
568,-1.7727772777277728,2.6838151309570755
569,-1.7723772377237723,2.701791046517007
570,-1.771977197719772,2.6919679566053007
571,-1.7715771577157715,2.6422592038072588
572,-1.7711771177117712,2.6346173187132695
573,-1.7707770777077707,2.6617553708987787
574,-1.7703770377037704,2.648259859233721
575,-1.76997699769977,2.6206608639148548
576,-1.7695769576957696,2.6532999932967116
577,-1.769176917691769,2.6733783262322275
578,-1.7687768776877688,2.6584581248412436
579,-1.7683768376837683,2.629325726505667
580,-1.767976797679768,2.577573269612762
581,-1.7675767576757675,2.6632867274109095
582,-1.7671767176717672,2.615276631717521
583,-1.7667766776677667,2.6497726835063573
584,-1.7663766376637664,2.5710395162049164
585,-1.765976597659766,2.631108279192447
586,-1.7655765576557656,2.599787345337298
587,-1.765176517651765,2.5756474858254284
588,-1.7647764776477648,2.63730675820488
589,-1.7643764376437643,2.5541191660660734
590,-1.763976397639764,2.5627252554616167
591,-1.7635763576357635,2.5451393537752387
592,-1.7631763176317632,2.565794137610612
593,-1.7627762776277627,2.6165600641549434
594,-1.7623762376237624,2.619819498645692
595,-1.7619761976197619,2.562770889388388
596,-1.7615761576157616,2.5482610139704835
597,-1.761176117611761,2.5481311961748787
598,-1.7607760776077608,2.5937348015805104
599,-1.7603760376037605,2.53287688622308
600,-1.75997599759976,2.5490573688306495
601,-1.7595759575957595,2.532728987599277
602,-1.7591759175917592,2.5677742360081695
603,-1.7587758775877589,2.5999525573461217
604,-1.7583758375837584,2.586229797108147
605,-1.7579757975797579,2.5003898089085483
606,-1.7575757575757576,2.5478073837786863
607,-1.7571757175717573,2.5736897750050796
608,-1.7567756775677568,2.5536539886973832
609,-1.7563756375637563,2.5084970573916383
610,-1.755975597559756,2.522615021347229
611,-1.7555755575557557,2.547087697785206
612,-1.7551755175517552,2.4977996818154593
613,-1.7547754775477546,2.4890420140051543
614,-1.7543754375437544,2.5435668289363416
615,-1.753975397539754,2.4835406778275524
616,-1.7535753575357536,2.5287007948329556
617,-1.7531753175317533,2.5400653944156004
618,-1.7527752775277528,2.5429448062083595
619,-1.7523752375237525,2.475693373361787
620,-1.751975197519752,2.4916187782591153
621,-1.7515751575157517,2.488569672907218
622,-1.7511751175117511,2.514940353978147
623,-1.7507750775077509,2.5407955704051375
624,-1.7503750375037503,2.5247184177204565
625,-1.7499749974997498,2.4703703774945103
626,-1.7495749574957495,2.4566818797560224
627,-1.7491749174917492,2.5274483529909877
628,-1.7487748774877487,2.4291065435495636
629,-1.7483748374837484,2.4492908158351945
630,-1.747974797479748,2.438432821528261
631,-1.7475747574757476,2.4254172766271846
632,-1.7471747174717471,2.5029384625016053
633,-1.7467746774677468,2.440221502497704
634,-1.7463746374637463,2.431646644765021
635,-1.745974597459746,2.4674747607676455
636,-1.7455745574557455,2.502064102268101
637,-1.7451745174517452,2.4048769012203364
638,-1.7447744774477447,2.46416758538641
639,-1.7443744374437444,2.3968828650842107
640,-1.743974397439744,2.4242617385452174
641,-1.7435743574357436,2.4597348527727037
642,-1.7431743174317431,2.4495465328522217
643,-1.7427742774277428,2.4696559768924575
644,-1.7423742374237423,2.457972836410601
645,-1.741974197419742,2.473262043482878
646,-1.7415741574157415,2.4499451022758096
647,-1.7411741174117412,2.424944330175921
648,-1.7407740774077407,2.44233407176578
649,-1.7403740374037404,2.4567747562935858
650,-1.73997399739974,2.4019969432421338
651,-1.7395739573957396,2.4363256505839774
652,-1.739173917391739,2.4443020724274103
653,-1.7387738773877388,2.409564755573311
654,-1.7383738373837383,2.3851730250200216
655,-1.737973797379738,2.3872559530335415
656,-1.7375737573757375,2.380917508997755
657,-1.7371737173717372,2.4112018574819194
658,-1.7367736773677367,2.345203630494111
659,-1.7363736373637364,2.3477292420464972
660,-1.7359735973597359,2.416163906700043
661,-1.7355735573557356,2.43038710799379
662,-1.735173517351735,2.3598274714260614
663,-1.7347734773477348,2.3676729888439976
664,-1.7343734373437343,2.3587622328185254
665,-1.733973397339734,2.405043378821011
666,-1.7335733573357337,2.334438818328447
667,-1.7331733173317332,2.3235957651401296
668,-1.7327732773277327,2.3813913443319024
669,-1.7323732373237324,2.347621945174877
670,-1.731973197319732,2.4063824713904864
671,-1.7315731573157316,2.340110407531207
672,-1.731173117311731,2.3058428354272054
673,-1.7307730773077308,2.308965907268357
674,-1.7303730373037305,2.313762849095368
675,-1.72997299729973,2.323803265106488
676,-1.7295729572957295,2.301685328948976
677,-1.7291729172917292,2.378194460085099
678,-1.7287728772877289,2.318561698333652
679,-1.7283728372837284,2.3486101612438826
680,-1.7279727972797279,2.2872815647165856
681,-1.7275727572757276,2.366636288856547
682,-1.7271727172717273,2.278639140228298
683,-1.7267726772677268,2.345732642850936
684,-1.7263726372637263,2.3121827723391344
685,-1.725972597259726,2.27019973810629
686,-1.7255725572557257,2.3465943961198525
687,-1.7251725172517252,2.2718056235875093
688,-1.7247724772477246,2.328809247701241
689,-1.7243724372437244,2.293542100291158
690,-1.723972397239724,2.334841179166401
691,-1.7235723572357236,2.3415870548669364
